user_id,nome,sobrenome,email,cpf,data_nascimento,genero,estado,estado_civil,ocupacao,nivel_educacional,faixa_renda,data_ativacao,dispositivo,telefone
U01136,Pietro,Souza,ana-laura04@example.com,28772101693.0,1971-06-29,M,PR,Casado/a,Empregado,Superior,Baixa,2023-12-11,iOS,+55 (061) 5347 4399
U01666,Pietro,Barros,das-nevestheo@example.org,78770011484.0,1984-01-19,M,CE,Viúvo/a,Empregado,Técnico,Alta,2023-12-11,Android,+55 31 2535 2876
U02080,Ryan,Rodrigues,rochaeloa@example.org,62426064799.0,1985-03-14,F,SP,Divorciado/a,Desempregado,Pós-graduação,Alta,2023-12-11,Android,(084) 7114 5382
U03076,Maria Sophia,Novaes,qlima@example.net,90623963673.0,1993-12-01,F,MG,Solteiro/a,Estudante,Técnico,Média,2023-12-11,iOS,0500 631 4187
U03354,Arthur Miguel,Cardoso,ana-juliapereira@example.org,68262850856.0,2003-01-29,Outro,RS,Casado/a,Estudante,Técnico,Alta,2023-12-11,Android,84 7398 5207
U04264,Brayan,Pimenta,rael17@example.net,35304231169.0,1987-01-28,F,MG,Solteiro/a,Desempregado,Outro,Baixa,2023-12-12,iOS,+55 (081) 1928 1008
U03400,Carolina,Sales,pedroda-conceicao@example.com,57435071539.0,1970-01-01,Outro,PE,Casado/a,Autônomo,Técnico,Baixa,2023-12-13,Android,(071) 1904-3674
U04662,Emanuelly,Martins,pedro-lucasaparecida@example.net,86378440929.0,1970-01-01,M,PR,Viúvo/a,Autônomo,Pós-graduação,Baixa,2023-12-13,Android,81 0174 8191
U04935,Enrico,Pacheco,henrique36@example.net,31085267881.0,1970-01-01,Outro,RS,Solteiro/a,Aposentado,Superior,Baixa,2023-12-13,iOS,(081) 9717-5701
U02141,Catarina,Nunes,portomanuela@example.org,31157263167.0,1970-01-01,M,CE,Divorciado/a,Empregado,Outro,Alta,2023-12-14,iOS,71 7103-1832
U03843,Carolina,Moura,yda-cunha@example.org,85606812442.0,1970-01-01,Outro,RS,Casado/a,Empregado,Ensino Médio,Média,2023-12-14,iOS,+55 (071) 4870 8931
U04031,Otto,Brito,josueduarte@example.org,90373815221.0,1970-01-01,F,RS,Casado/a,Autônomo,Pós-graduação,Alta,2023-12-14,iOS,(011) 5711-7021
U04223,Isaque,Vargas,sampaiodavi-lucas@example.org,45765322181.0,1970-01-01,M,CE,Divorciado/a,Estudante,Outro,Alta,2023-12-14,Android,+55 21 1109 0876
U00238,Bryan,da Cruz,davi-miguel11@example.net,22375217912.0,1996-04-09,F,DF,Solteiro/a,Desempregado,Superior,Média,2023-12-15,iOS,21 1855 9718
U03214,Lucas Gabriel,Aragão,hsiqueira@example.net,93543762077.0,1992-05-21,F,RJ,Solteiro/a,Estudante,Outro,Média,2023-12-15,Android,+55 21 9045-1795
U03662,Olivia,Ribeiro,rezendeguilherme@example.org,71195297066.0,1998-09-23,Outro,BA,Solteiro/a,Aposentado,Ensino Médio,Média,2023-12-15,iOS,81 8137-0478
U03712,Cauê,Sousa,zda-mata@example.org,63560016434.0,1970-01-01,Outro,PR,Casado/a,Autônomo,Pós-graduação,Alta,2023-12-15,iOS,+55 21 9324-2547
U03730,Juliana,Vargas,da-rochacalebe@example.net,38883678358.0,1970-01-01,M,PE,Casado/a,Aposentado,Ensino Médio,Média,2023-12-15,Android,81 9889 9729
U04318,Isis,Nogueira,rgoncalves@example.org,57092189604.0,1995-01-23,Outro,DF,Casado/a,Empregado,Técnico,Baixa,2023-12-15,Android,+55 (051) 7705-0040
U01263,Enzo Gabriel,Campos,dmarques@example.org,59327275394.0,1970-01-01,Outro,PR,Viúvo/a,Autônomo,Técnico,Média,2023-12-16,iOS,(011) 9438 7395
U01545,André,Farias,emelo@example.net,26921991344.0,1998-08-23,F,SP,Divorciado/a,Autônomo,Pós-graduação,Baixa,2023-12-16,Android,+55 61 1443-7572
U01558,Henrique,Pires,maitevieira@example.com,17604178544.0,1979-04-28,M,RS,Solteiro/a,Estudante,Técnico,Alta,2023-12-16,Android,+55 (061) 1277-8379
U01671,Diogo,Sousa,pachecoyago@example.net,84286263400.0,1997-11-24,M,CE,Casado/a,Empregado,Outro,Média,2023-12-16,iOS,+55 31 8194 4676
U02749,Heitor,da Rosa,da-rochavitor-hugo@example.net,19530595948.0,1981-10-16,Outro,CE,Viúvo/a,Aposentado,Outro,Alta,2023-12-16,iOS,0800-031-7423
U03022,Danilo,Siqueira,mateussiqueira@example.net,13038059137.0,1986-02-27,F,BA,Casado/a,Aposentado,Técnico,Média,2023-12-16,iOS,11 6384-2889
U03043,Ana Julia,Gonçalves,kaiquecorreia@example.com,42678059779.0,1970-01-01,Outro,SP,Casado/a,Autônomo,Outro,Média,2023-12-17,iOS,61 0978-0840
U00014,Augusto,Siqueira,valentimmartins@example.org,79034659476.0,1999-12-19,Outro,PE,Divorciado/a,Autônomo,Superior,Média,2023-12-18,Android,+55 (084) 4978-4076
U00159,Maria Isis,Fogaça,livia18@example.com,65659528192.0,1970-01-01,M,PE,Solteiro/a,Autônomo,Técnico,Alta,2023-12-18,Android,(031) 3851 8036
U00472,Diego,Nascimento,zsilveira@example.org,74149430195.0,1970-01-01,F,BA,Divorciado/a,Estudante,Técnico,Alta,2023-12-18,Android,+55 11 7803-1752
U02681,Maria Isis,Azevedo,brunobrito@example.net,96279186643.0,1970-01-01,F,SP,Solteiro/a,Desempregado,Pós-graduação,Média,2023-12-18,iOS,+55 (051) 0103-7885
U02976,Ísis,Araújo,luigi63@example.net,25867674114.0,1970-01-01,M,MG,Viúvo/a,Aposentado,Pós-graduação,Alta,2023-12-18,iOS,+55 (041) 7923-4867
U04234,Matteo,Monteiro,kaiquenogueira@example.org,80848228166.0,1986-08-14,M,RS,Divorciado/a,Estudante,Pós-graduação,Alta,2023-12-18,Android,+55 41 2057-5144
U01024,Emanuella,Macedo,ceciliacavalcanti@example.com,26060404130.0,1970-01-01,M,PR,Divorciado/a,Desempregado,Pós-graduação,Alta,2023-12-19,iOS,+55 (071) 1164-2023
U02703,Maitê,da Paz,ksales@example.com,33566282987.0,1982-09-03,M,RS,Solteiro/a,Desempregado,Superior,Baixa,2023-12-19,Android,+55 84 7834-7519
U02883,Gabriela,Pimenta,maria-sophianovais@example.com,81072827811.0,1998-11-01,F,BA,Casado/a,Aposentado,Ensino Médio,Alta,2023-12-19,Android,(081) 1268 1519
U04966,Davi,da Paz,vieiraana@example.org,83237280513.0,1970-01-01,M,PE,Divorciado/a,Estudante,Ensino Médio,Média,2023-12-19,Android,+55 11 2415 9183
U01375,Luiz Felipe,Pacheco,lorena77@example.com,33948850994.0,1970-01-01,Outro,CE,Divorciado/a,Desempregado,Ensino Médio,Alta,2023-12-20,iOS,+55 (041) 2950 4587
U04376,Alexandre,Vargas,pastorana-laura@example.org,57192496020.0,2002-06-27,F,RJ,Casado/a,Autônomo,Superior,Média,2023-12-20,iOS,81 6167 4917
U01026,Arthur Gabriel,Martins,alexandrepereira@example.org,80652955403.0,1990-07-22,F,RS,Casado/a,Autônomo,Pós-graduação,Alta,2023-12-21,Android,21 8627 4395
U01053,João,Borges,lfonseca@example.net,25589199058.0,1976-01-19,F,BA,Solteiro/a,Desempregado,Pós-graduação,Alta,2023-12-21,iOS,+55 (061) 3560 6995
U02839,Daniela,Melo,pintoagatha@example.org,98215897140.0,1970-01-01,Outro,PR,Divorciado/a,Autônomo,Técnico,Baixa,2023-12-21,iOS,+55 (084) 4295-2949
U03496,Rebeca,Vieira,jesusjulia@example.org,71778382560.0,2002-01-22,M,BA,Casado/a,Autônomo,Técnico,Alta,2023-12-21,Android,21 5333-1883
U04981,Mariah,Santos,stella60@example.org,87733115996.0,1972-09-24,F,SP,Divorciado/a,Empregado,Pós-graduação,Média,2023-12-21,Android,+55 31 6298 6689
U00373,Ana Julia,Garcia,theo74@example.com,49980417423.0,1970-01-01,Outro,PE,Solteiro/a,Empregado,Ensino Médio,Média,2023-12-22,Android,+55 41 5953-5839
U00615,Cauã,Silva,teixeiraleo@example.org,66966130925.0,1970-01-01,Outro,PR,Viúvo/a,Estudante,Ensino Médio,Média,2023-12-22,Android,(031) 3889 6141
U02495,Giovanna,da Rosa,salesrafael@example.net,60890138243.0,1996-05-15,M,BA,Divorciado/a,Estudante,Superior,Média,2023-12-22,Android,(084) 1191 1175
U02567,Luan,Alves,nogueirayan@example.org,65149181454.0,1977-03-17,Outro,DF,Viúvo/a,Desempregado,Pós-graduação,Alta,2023-12-22,Android,+55 31 4354 5946
U03670,Isabelly,da Cunha,albuquerquemaria-liz@example.net,88794310132.0,1982-10-26,F,DF,Viúvo/a,Aposentado,Ensino Médio,Baixa,2023-12-22,iOS,0300 381 3951
U03776,Rafael,Mendes,alexia36@example.org,83606596815.0,2006-05-01,Outro,DF,Viúvo/a,Estudante,Pós-graduação,Baixa,2023-12-22,iOS,(084) 1280-2326
U00035,Emanuelly,Ramos,kevin61@example.org,75533895380.0,1970-01-01,Outro,RS,Solteiro/a,Empregado,Pós-graduação,Baixa,2023-12-23,iOS,(041) 6141-9039
U00255,Bento,Lopes,alice58@example.net,42362138350.0,2005-07-16,M,RS,Viúvo/a,Aposentado,Pós-graduação,Alta,2023-12-23,iOS,81 8139-1773
U00877,Ana Cecília,Correia,leticia39@example.net,24087909172.0,1993-09-11,M,RS,Viúvo/a,Empregado,Outro,Baixa,2023-12-23,iOS,(081) 8629 6230
U00910,Oliver,da Luz,leaokamilly@example.org,97674670821.0,1981-11-05,Outro,MG,Solteiro/a,Empregado,Ensino Médio,Baixa,2023-12-23,iOS,0900-106-4985
U04709,Emanuelly,Nogueira,andre60@example.org,16400869432.0,1970-06-12,M,PR,Solteiro/a,Aposentado,Pós-graduação,Média,2023-12-23,iOS,(031) 6381-2893
U04987,Francisco,Nascimento,sarahmendonca@example.org,64215254697.0,2004-02-13,Outro,RJ,Solteiro/a,Aposentado,Superior,Baixa,2023-12-23,iOS,(084) 8919-4725
U01580,Gabriel,Pires,fviana@example.net,53823688763.0,1974-08-22,F,PE,Viúvo/a,Autônomo,Ensino Médio,Baixa,2023-12-24,Android,+55 41 4505-2341
U02580,Henry Gabriel,Almeida,oguerra@example.org,34157089021.0,1992-11-07,Outro,BA,Casado/a,Empregado,Técnico,Alta,2023-12-24,Android,+55 (041) 6873-7521
U03884,Henrique,Pacheco,wcavalcanti@example.net,88193387831.0,2000-03-21,F,RJ,Solteiro/a,Autônomo,Técnico,Média,2023-12-24,Android,(041) 4035 6870
U04309,Bella,Vieira,vianasamuel@example.org,82409930178.0,1970-01-01,M,RS,Casado/a,Empregado,Ensino Médio,Baixa,2023-12-24,Android,81 5870-2363
U00847,Esther,Cardoso,cecilia50@example.org,66505146180.0,2002-01-25,Outro,RJ,Casado/a,Desempregado,Outro,Alta,2023-12-25,iOS,(061) 9783-7002
U02122,Catarina,Caldeira,aparecidamilena@example.org,36597272232.0,1970-01-01,Outro,BA,Divorciado/a,Empregado,Pós-graduação,Alta,2023-12-26,Android,+55 84 2673 0231
U03469,Benício,Albuquerque,juan76@example.net,21039139370.0,1970-01-01,M,RJ,Casado/a,Aposentado,Superior,Baixa,2023-12-26,Android,(041) 8117-5345
U03718,Ana Sophia,Oliveira,aylla79@example.com,22928448310.0,1984-09-05,F,SP,Viúvo/a,Autônomo,Técnico,Baixa,2023-12-26,iOS,0300-665-0384
U00311,Gabrielly,Casa Grande,fonsecarafaela@example.net,33208861586.0,1970-01-01,M,RS,Divorciado/a,Estudante,Ensino Médio,Alta,2023-12-27,Android,+55 (031) 5810 3112
U00345,Sara,Silveira,britoisaque@example.com,95333642582.0,1992-03-07,M,BA,Solteiro/a,Aposentado,Pós-graduação,Baixa,2023-12-27,Android,84 9810 1963
U00624,Davi,Sá,renanduarte@example.com,96818970392.0,1970-01-01,M,RS,Casado/a,Aposentado,Pós-graduação,Alta,2023-12-27,Android,71 9123-9115
U02737,Vinícius,Novais,maria-clara76@example.org,83214032032.0,1970-01-01,Outro,DF,Divorciado/a,Estudante,Pós-graduação,Baixa,2023-12-27,iOS,+55 (051) 1327-9678
U03818,Henrique,Vasconcelos,oliveiramaria-isis@example.com,34803184056.0,1970-01-01,Outro,DF,Viúvo/a,Aposentado,Ensino Médio,Baixa,2023-12-27,Android,41 6265-3587
U04652,José Miguel,Cassiano,igoraraujo@example.com,73908079248.0,1999-03-13,Outro,MG,Solteiro/a,Estudante,Técnico,Alta,2023-12-27,iOS,21 0793-3031
U02343,Guilherme,Araújo,sousahenry@example.net,71177545928.0,1970-01-01,Outro,RS,Solteiro/a,Desempregado,Ensino Médio,Baixa,2023-12-28,iOS,0800-471-8542
U02558,Pietra,Aparecida,esiqueira@example.com,50436246478.0,2004-05-15,M,DF,Solteiro/a,Autônomo,Técnico,Média,2023-12-28,iOS,+55 (011) 7775-4380
U03178,Augusto,da Mata,leaopedro-lucas@example.org,39057280933.0,1976-05-19,Outro,PR,Solteiro/a,Estudante,Outro,Média,2023-12-28,Android,(084) 7665 4652
U00083,Brayan,Dias,smonteiro@example.com,19558365070.0,1970-10-21,F,MG,Divorciado/a,Aposentado,Superior,Baixa,2023-12-29,Android,31 5800 6583
U00684,Sophie,Pastor,maria-cecilia92@example.org,21926291497.0,2007-01-25,M,PR,Divorciado/a,Estudante,Ensino Médio,Baixa,2023-12-29,iOS,+55 (071) 6275-2057
U01897,Rafaela,Cirino,luanvieira@example.org,21274812730.0,1978-10-10,M,CE,Solteiro/a,Estudante,Outro,Média,2023-12-29,iOS,(031) 9286-8375
U01980,Pedro Miguel,Novais,jguerra@example.org,61505230089.0,1970-01-01,F,MG,Solteiro/a,Empregado,Outro,Baixa,2023-12-29,iOS,(084) 6791 4529
U02358,Valentim,Cardoso,rmoreira@example.org,43406915387.0,1970-01-01,F,BA,Solteiro/a,Desempregado,Ensino Médio,Média,2023-12-29,iOS,+55 84 8563 8739
U02873,Enrico,Sampaio,joao-gabrielnovaes@example.com,31337091167.0,2001-06-27,Outro,MG,Divorciado/a,Desempregado,Ensino Médio,Alta,2023-12-29,Android,(061) 6492-1599
U03794,Henry,Cunha,leaolavinia@example.org,62239669614.0,1984-09-29,Outro,PE,Casado/a,Estudante,Superior,Alta,2023-12-29,Android,21 9852-5123
U04676,Juliana,Rezende,diasmariana@example.com,86863780512.0,2004-07-07,M,DF,Viúvo/a,Autônomo,Pós-graduação,Alta,2023-12-29,Android,+55 (071) 4491-0221
U02323,Melina,Martins,laura47@example.net,67038314287.0,1970-01-01,Outro,MG,Viúvo/a,Empregado,Técnico,Média,2023-12-30,Android,+55 31 7720 5654
U03592,Ester,Silva,faragao@example.net,26325478791.0,1983-07-09,Outro,RS,Divorciado/a,Empregado,Ensino Médio,Baixa,2023-12-30,iOS,0500-216-4022
U04263,Isadora,Duarte,riosanna-liz@example.com,12807213058.0,1970-01-01,Outro,PR,Casado/a,Estudante,Ensino Médio,Média,2023-12-30,Android,+55 11 3223 8556
U00680,Brenda,Novaes,maria-fernanda97@example.com,11274295890.0,1970-01-01,F,RS,Casado/a,Desempregado,Pós-graduação,Baixa,2023-12-31,iOS,+55 41 5241-6526
U01348,Vitor,Sousa,jgarcia@example.net,36725525191.0,1970-01-01,Outro,CE,Solteiro/a,Autônomo,Pós-graduação,Baixa,2023-12-31,Android,(071) 4313-1328
U01180,Marcos Vinicius,Viana,uda-rosa@example.org,25894915769.0,1982-11-14,F,MG,Casado/a,Desempregado,Técnico,Média,2024-01-01,Android,0500-754-6296
U01723,Renan,Ribeiro,lavinia99@example.org,85610893493.0,1970-01-01,M,RS,Solteiro/a,Estudante,Ensino Médio,Baixa,2024-01-01,Android,+55 (041) 2270-8054
U02441,Maria Julia,Siqueira,wmoraes@example.org,87077056191.0,2006-10-18,F,BA,Solteiro/a,Estudante,Outro,Alta,2024-01-01,iOS,0300-772-5366
U03144,Ayla,da Cruz,camargoravi-lucca@example.org,20839125802.0,1997-01-08,M,MG,Solteiro/a,Empregado,Pós-graduação,Baixa,2024-01-01,iOS,(041) 0250 7897
U00696,Ana Beatriz,Brito,da-matacaleb@example.net,12263247461.0,1970-11-04,Fem,Pernambuco,Casado/a,Aposentado,Outro,MEDIA,2024-01-02,iOS,+55 (041) 6669-0237
U00714,Clara,Macedo,danilocamara@example.com,80293699951.0,1985-07-28,Fem,Rio de Janeiro,Solteiro/a,Aposentado,Ensino Médio,ALTA,2024-01-02,Android,+55 (051) 3505-4854
U01131,Olívia,Barros,brunapires@example.net,36469237043.0,1970-01-01,Fem,Pernambuco,Viúvo/a,Aposentado,Técnico,ALTA,2024-01-02,Android,+55 (081) 5823-6654
U01685,Pedro,da Cruz,rodriguescaleb@example.org,64643165475.0,1970-01-01,Outro,Ceará,Divorciado/a,Aposentado,Ensino Médio,MEDIA,2024-01-02,Android,11 7278 1102
U04907,Benício,Aparecida,isaque60@example.net,89951196345.0,1970-01-01,Fem,Bahia,Casado/a,Empregado,Pós-graduação,MEDIA,2024-01-02,iOS,21 8991 7322
U00835,Melissa,Rocha,fernando70@example.org,99895102239.0,1970-01-01,Outro,Pernambuco,Viúvo/a,Desempregado,Pós-graduação,ALTA,2024-01-03,Android,+55 (081) 3958-2390
U01556,Ana Lívia,Sampaio,caleb15@example.com,12857308121.0,1981-11-19,Fem,Minas Gerais,Divorciado/a,Empregado,Superior,BAIXA,2024-01-03,iOS,(051) 1868 7615
U01645,Maria Sophia,Marques,jose-pedrorocha@example.com,62862389078.0,2000-03-23,Fem,Distrito Federal,Divorciado/a,Desempregado,Técnico,ALTA,2024-01-03,Android,0300-514-7667
U02621,Brayan,Azevedo,nascimentosophie@example.com,21423459997.0,1986-10-06,Fem,Distrito Federal,Viúvo/a,Autônomo,Técnico,BAIXA,2024-01-03,iOS,11 8966-5963
U04102,Alana,Sales,wgarcia@example.net,10366915993.0,2003-10-14,Fem,Distrito Federal,Solteiro/a,Desempregado,Técnico,BAIXA,2024-01-03,iOS,+55 41 7559 2631
U04667,Joaquim,Carvalho,raquelgoncalves@example.org,34033514509.0,1970-01-01,Masc,Minas Gerais,Divorciado/a,Aposentado,Outro,ALTA,2024-01-03,iOS,71 2566 1440
U04853,Maria Helena,Marques,mvieira@example.org,98483496861.0,1976-04-12,Fem,São Paulo,Casado/a,Autônomo,Ensino Médio,BAIXA,2024-01-03,iOS,(061) 7469-2239
U01317,João Felipe,Ribeiro,lucascostela@example.net,96850009977.0,1995-08-12,Masc,Distrito Federal,Casado/a,Empregado,Ensino Médio,BAIXA,2024-01-04,Android,0300 490 7694
U01540,Vinícius,Cavalcanti,luiz-miguelleao@example.org,77334653914.0,2000-10-03,Outro,Rio de Janeiro,Solteiro/a,Autônomo,Outro,MEDIA,2024-01-04,iOS,+55 41 3990-9347
U01969,Manuela,Souza,ucamargo@example.net,78145736558.0,2007-01-23,Outro,São Paulo,Viúvo/a,Autônomo,Pós-graduação,ALTA,2024-01-04,Android,+55 (021) 9920 1196
U02097,Maria Eduarda,Cavalcanti,ddas-neves@example.org,32642611086.0,1970-01-01,Outro,Rio de Janeiro,Divorciado/a,Desempregado,Ensino Médio,ALTA,2024-01-04,Android,+55 (081) 1957-1858
U00301,Antonella,Rodrigues,juliagomes@example.org,96894697793.0,1970-01-01,Outro,Distrito Federal,Casado/a,Aposentado,Outro,ALTA,2024-01-05,iOS,+55 (051) 5739-9199
U00475,Lavínia,Casa Grande,juliada-cunha@example.com,37609747911.0,1971-10-01,Fem,Bahia,Solteiro/a,Empregado,Ensino Médio,BAIXA,2024-01-06,Android,0900 336 4291
U01585,Daniela,Nunes,yfogaca@example.net,31984664157.0,1970-01-01,Fem,São Paulo,Divorciado/a,Empregado,Técnico,ALTA,2024-01-06,Android,+55 51 3337 2694
U03134,Gabriela,Pastor,uabreu@example.com,25539457629.0,1980-07-09,Outro,Minas Gerais,Divorciado/a,Estudante,Técnico,ALTA,2024-01-06,iOS,+55 51 3582 6007
U03986,Olívia,Silveira,ana-laurapimenta@example.com,20424295752.0,1993-08-09,Fem,Minas Gerais,Viúvo/a,Autônomo,Pós-graduação,MEDIA,2024-01-06,iOS,(071) 8324 8472
U04588,Davi,Moura,vinicius72@example.net,24733043336.0,1977-09-03,Outro,Ceará,Casado/a,Empregado,Ensino Médio,BAIXA,2024-01-06,Android,+55 (021) 5411 7825
U01345,Henry,Campos,salesyasmin@example.net,52141169826.0,1974-07-03,Fem,Paraná,Viúvo/a,Empregado,Técnico,MEDIA,2024-01-07,iOS,+55 51 3009 9155
U01574,Maria Liz,Ramos,josue86@example.org,62659767278.0,1970-01-01,Fem,Minas Gerais,Solteiro/a,Aposentado,Outro,ALTA,2024-01-07,iOS,+55 71 0461-3068
U01672,Stephany,Martins,alicebarbosa@example.net,70903736331.0,1990-12-05,Masc,Rio de Janeiro,Casado/a,Autônomo,Superior,MEDIA,2024-01-07,Android,+55 (021) 6090 9842
U02086,Mirella,Caldeira,raulaparecida@example.org,34467184638.0,1982-11-08,Masc,Distrito Federal,Divorciado/a,Desempregado,Técnico,MEDIA,2024-01-07,Android,+55 (051) 0496 6060
U02188,Diego,Rodrigues,nascimentovitoria@example.net,74471551002.0,1995-01-18,Fem,Minas Gerais,Viúvo/a,Autônomo,Pós-graduação,MEDIA,2024-01-07,Android,(071) 3917 9268
U03478,Isaque,da Mota,moraeshenry-gabriel@example.com,89327968096.0,1970-01-01,Masc,Distrito Federal,Viúvo/a,Estudante,Pós-graduação,BAIXA,2024-01-07,Android,(084) 6199 6181
U04293,Mariana,Correia,carvalhooliver@example.com,40751899748.0,1990-08-22,Outro,Bahia,Casado/a,Autônomo,Superior,BAIXA,2024-01-07,Android,(084) 9124 1523
U00355,Maria Clara,Pires,gustavo-henrique33@example.net,80881464027.0,1980-11-23,Masc,Rio de Janeiro,Casado/a,Estudante,Técnico,ALTA,2024-01-08,Android,21 7394-4898
U00495,Levi,Moraes,maria-aliceporto@example.org,89065305655.0,1978-01-02,Fem,Bahia,Solteiro/a,Empregado,Ensino Médio,BAIXA,2024-01-08,iOS,(081) 8337 4247
U00814,Rafael,Castro,davi-lucca66@example.net,80383907156.0,1991-08-08,Outro,Rio de Janeiro,Casado/a,Estudante,Ensino Médio,ALTA,2024-01-08,iOS,61 5410-5904
U01625,Maria Cecília,Gonçalves,novaesjoao-miguel@example.net,90301979461.0,1997-11-26,Masc,Pernambuco,Divorciado/a,Aposentado,Técnico,BAIXA,2024-01-09,Android,+55 71 7301-3013
U01852,Amanda,Rios,leticia68@example.com,32668957881.0,1994-08-16,Masc,Ceará,Solteiro/a,Estudante,Outro,ALTA,2024-01-09,iOS,+55 11 2870-1295
U02223,Gael,Almeida,brios@example.net,55046675344.0,1970-01-01,Masc,Rio de Janeiro,Viúvo/a,Estudante,Pós-graduação,BAIXA,2024-01-10,Android,+55 (041) 7199 7545
U02342,José,Moreira,eda-costa@example.net,97058763324.0,1970-01-01,Masc,São Paulo,Solteiro/a,Empregado,Técnico,ALTA,2024-01-10,iOS,21 8808-8642
U00194,Isaac,Carvalho,cavalcantejoaquim@example.net,65157875667.0,1971-07-19,Masc,Ceará,Solteiro/a,Desempregado,Superior,BAIXA,2024-01-11,Android,+55 (031) 7627-8104
U00504,Pedro Lucas,Nunes,isabel09@example.net,96982497352.0,1970-01-01,Fem,Paraná,Divorciado/a,Aposentado,Superior,ALTA,2024-01-11,Android,(041) 5598-5384
U00953,Erick,Pacheco,tvieira@example.com,63379722745.0,1991-12-10,Masc,Ceará,Solteiro/a,Empregado,Superior,BAIXA,2024-01-11,Android,(011) 2892-6563
U01779,Rodrigo,Moraes,manuela13@example.com,94002634702.0,1992-09-28,Masc,Distrito Federal,Divorciado/a,Aposentado,Ensino Médio,ALTA,2024-01-11,Android,0500 048 6457
U03521,Luiz Miguel,Aragão,mariane08@example.org,11448567831.0,1979-02-08,Masc,Bahia,Casado/a,Desempregado,Técnico,BAIXA,2024-01-11,Android,+55 11 3781-4276
U04168,Alexia,Vasconcelos,elisacunha@example.com,56186352731.0,1970-01-01,Fem,São Paulo,Casado/a,Autônomo,Ensino Médio,ALTA,2024-01-11,Android,51 3071 5761
U04799,Augusto,Souza,njesus@example.com,31162088524.0,1995-08-14,Fem,Distrito Federal,Solteiro/a,Estudante,Superior,ALTA,2024-01-11,Android,0500 555 5515
U01431,Gabriel,Câmara,samariah@example.org,68379872014.0,2003-12-22,Masc,Ceará,Solteiro/a,Estudante,Ensino Médio,ALTA,2024-01-12,Android,+55 (041) 6610 5010
U02123,Ana Sophia,Viana,silvaluigi@example.org,48410627103.0,1970-01-01,Fem,Bahia,Solteiro/a,Autônomo,Superior,BAIXA,2024-01-12,iOS,+55 84 6043-6628
U04555,Hadassa,Gonçalves,imoraes@example.net,96655278366.0,1989-08-25,Masc,Rio Grande do Sul,Solteiro/a,Desempregado,Ensino Médio,MEDIA,2024-01-12,Android,+55 (041) 7900 8396
U04634,Alícia,da Costa,clima@example.com,38589020611.0,1977-05-26,Masc,Pernambuco,Viúvo/a,Estudante,Técnico,MEDIA,2024-01-12,Android,+55 11 1996-1896
U00242,Alícia,Porto,cpimenta@example.net,30289838313.0,1970-01-01,Masc,Rio de Janeiro,Divorciado/a,Autônomo,Pós-graduação,BAIXA,2024-01-13,iOS,+55 61 3188-4838
U00508,Enzo,Caldeira,arthur-gabrielviana@example.org,23020760982.0,2004-06-14,Outro,Pernambuco,Solteiro/a,Autônomo,Ensino Médio,BAIXA,2024-01-13,iOS,+55 (061) 0687 6770
U00599,Luara,da Cunha,igor41@example.com,51460849419.0,2003-01-03,Outro,Minas Gerais,Viúvo/a,Desempregado,Ensino Médio,ALTA,2024-01-13,Android,(011) 5601-4731
